file_path,file_name,parent_dir,source_subdir,experiment_id,server_config_label,model_name,date,offload_gb,run_concurrency,run_id,condition,role,num_prompts,num_warmups,input_len,output_len,temperature,request_rate,burstiness,max_concurrency,duration,completed,failed,total_input_tokens,total_output_tokens,request_throughput,output_throughput,total_token_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,mean_e2el_ms,median_e2el_ms,std_e2el_ms,p50_e2el_ms,p95_e2el_ms,p99_e2el_ms
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc8_run2.json,qwen_offload12_conc8_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-110413,12,8,2,,,20,1,256,64,0.0,inf,1.0,8,295.93593117400087,20,0,5120,1280,0.0675821956484244,4.325260521499165,21.626302607495823,4783.709901299881,5167.631644500943,834.6363006166475,5167.631644500943,5186.669645498478,5186.94576109745,1490.158402163497,1490.2281858015892,4.440039549314887,1490.2281858015892,1501.2257546381106,1501.2353938990511,1466.8745246414037,1489.908428498893,186.8807463585269,1489.908428498893,1492.3275810000632,1493.2754855378153,98663.6892376002,99056.53142200208,772.3594872896558,99056.53142200208,99071.01609749898,99071.03534829793
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc8_run3.json,qwen_offload12_conc8_run3.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-111053,12,8,3,,,20,1,256,64,0.0,inf,1.0,8,295.9276318119992,20,0,5120,1280,0.0675840910074455,4.325381824476517,21.626909122382585,4785.743358700347,5170.762465000735,833.9252135344431,5170.762465000735,5185.824827151191,5186.224665429872,1490.0821924372958,1490.1567131983895,4.436654658959237,1490.1567131983895,1501.0448866833522,1501.1604407144423,1466.7995130507704,1489.7859820011945,186.8753860915333,1489.7859820011945,1491.681529951347,1492.5073361096293,98660.92148224998,99056.44245000076,773.6753556038265,99056.44245000076,99065.67812775192,99066.0982671488
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc8_run4.json,qwen_offload12_conc8_run4.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-111733,12,8,4,,,20,1,256,64,0.0,inf,1.0,8,295.9246455290013,20,0,5120,1280,0.0675847730230362,4.325425473474318,21.62712736737159,4785.676881849395,5170.232030501211,834.7369238216008,5170.232030501211,5188.538479702038,5188.922244740315,1490.0539893603209,1489.997989515865,4.422634971294372,1489.997989515865,1501.0398047508108,1501.2116118708034,1466.7717491961043,1489.8339849987678,186.87410081019016,1489.8339849987678,1492.037527546563,1493.1840764800654,98659.0782115496,99057.24057899896,771.988076274925,99057.24057899896,99058.40642260118,99058.77981972058
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc8_run5.json,qwen_offload12_conc8_run5.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-112413,12,8,5,,,20,1,256,64,0.0,inf,1.0,8,295.91666442800124,20,0,5120,1280,0.0675865958365658,4.325542133540214,21.62771066770107,4785.090306950042,5170.694109499891,834.9053755184322,5170.694109499891,5187.410540650853,5187.768388930526,1490.0631877968262,1490.1863792381066,4.486341611235994,1490.1863792381066,1501.1672326413138,1501.1742838489054,1466.7808035125006,1489.6707405005145,186.8829127386237,1489.6707405005145,1492.210415452064,1493.281726300229,98659.0711381501,99052.41287600074,775.3596247432316,99052.41287600074,99071.29756110208,99071.62828422005
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc12_run1.json,qwen_offload12_conc12_run1.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-112918,12,12,1,,,20,1,256,64,0.0,inf,1.0,12,200.63620249499945,20,0,5120,1280,0.0996829074279277,6.379706075387377,31.89853037693689,5975.719441900037,7022.020880000127,1388.571914968997,7022.020880000127,7024.224194348426,7024.43675647075,1498.7672156063502,1499.1066489047726,9.885178503820368,1499.1066489047726,1504.713325569823,1532.023440834629,1475.3488633656275,1498.0887074998464,199.5439543590408,1498.0887074998464,1502.2760992991607,1507.2919956120677,100398.0540251001,101465.6216530002,1191.1718364070282,101465.6216530002,101468.80484744816,101469.0964206906
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc12_run2.json,qwen_offload12_conc12_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-113422,12,12,2,,,20,1,256,64,0.0,inf,1.0,12,200.5507862359991,20,0,5120,1280,0.0997253632128118,6.382423245619958,31.912116228099794,5973.3836164499735,7020.968477001588,1389.0294207119885,7020.968477001588,7022.348607648746,7022.727219130029,1498.313092806345,1499.383431079372,10.31888273055897,1499.383431079372,1503.2502660912558,1531.9506025134792,1474.9018134570292,1498.3488105008291,199.4714371914128,1498.3488105008291,1501.1638325004242,1504.092736289349,100367.10846324968,101481.94424050234,1239.5548700559723,101481.94424050234,101483.50483470004,101483.89498373993
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc12_run3.json,qwen_offload12_conc12_run3.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-113927,12,12,3,,,20,1,256,64,0.0,inf,1.0,12,200.53710279200092,20,0,5120,1280,0.0997321678709211,6.382858743738951,31.914293718694758,5975.090364050448,7025.64571700168,1391.4808906692094,7025.64571700168,7027.97113264769,7028.03496733035,1498.1732832555424,1499.1717456904596,10.2850395719266,1499.1717456904596,1503.1725760182735,1531.8089338068226,1474.7641975374931,1498.0799120003212,199.4995189541096,1498.0799120003212,1501.0002404995248,1502.6593032123492,100360.00720914964,101473.48269549911,1238.463528726873,101473.48269549911,101476.05247009869,101476.10865081967
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc12_run4.json,qwen_offload12_conc12_run4.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-114432,12,12,4,,,20,1,256,64,0.0,inf,1.0,12,200.55739603300023,20,0,5120,1280,0.0997220765506406,6.382212899241,31.911064496205,5985.493486799896,7045.123929998226,1399.8723934979632,7045.123929998226,7047.267162648859,7047.354268530107,1498.2703063357126,1499.52985048413,10.517014989838932,1499.52985048413,1502.9156380039688,1532.2634236135025,1474.859685324222,1498.3040959996288,199.4925202963612,1498.3040959996288,1500.9505145515504,1506.736450608587,100376.52278594978,101515.3202249985,1265.4476012837545,101515.3202249985,101517.71038365022,101517.81381433023
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc12_run5.json,qwen_offload12_conc12_run5.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-114937,12,12,5,,,20,1,256,64,0.0,inf,1.0,12,200.5401705539989,20,0,5120,1280,0.0997306422187102,6.382761101997457,31.913805509987284,5974.582334299703,7023.963741499756,1390.579004247713,7023.963741499756,7025.428781248411,7025.845599449312,1498.1781978007953,1499.099842460315,10.240130353807738,1499.099842460315,1503.2657819770195,1531.784760877964,1474.769025739849,1497.9510479988676,199.50359286913212,1497.9510479988676,1500.8645519472338,1501.6382663003606,100359.80879574982,101467.41186549843,1231.7699998470407,101467.41186549843,101468.89987379946,101469.32661076156
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc16_run1.json,qwen_offload12_conc16_run1.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-115439,12,16,1,,,20,1,256,64,0.0,inf,1.0,16,198.24706324699943,20,0,5120,1280,0.1008842182700162,6.456589969281037,32.28294984640518,5426.07830690049,5983.930948499619,1117.2514421027674,5983.930948499619,5985.739387950343,5986.25532079026,1497.40539390238,1499.242288015878,8.30274259747302,1499.242288015878,1500.4040753690442,1518.039959873816,1474.008307136714,1498.7737454994203,190.36790044875795,1498.7737454994203,1501.3541557986173,1502.1735304994943,99762.61812275044,100436.1992435006,1170.1384824029583,100436.1992435006,100438.02253940068,100438.5339950799
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc16_run2.json,qwen_offload12_conc16_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-115941,12,16,2,,,20,1,256,64,0.0,inf,1.0,16,198.2800075259984,20,0,5120,1280,0.1008674563287859,6.455517205042304,32.27758602521152,5429.406161650331,5988.622059499903,1119.1256636719409,5988.622059499903,5990.575504702065,5990.689165740696,1497.6344848627016,1499.4658096190492,8.309691818718557,1499.4658096190492,1500.632763523009,1518.316064717315,1474.2338303203155,1499.185901500823,190.42480906301267,1499.185901500823,1501.3126605503203,1502.1465354089014,99780.37870800054,100454.83531750142,1171.8155302174562,100454.83531750142,100456.93211285234,100457.1208945711
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc16_run3.json,qwen_offload12_conc16_run3.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-120444,12,16,3,,,20,1,256,64,0.0,inf,1.0,16,198.27220135099924,20,0,5120,1280,0.1008714275814903,6.4557713652153845,32.278856826076925,5426.512030550293,5985.37482950087,1118.4907119420943,5985.37482950087,5987.446845400882,5987.943921880105,1497.6631133753906,1499.5279236190404,8.360388541731318,1499.5279236190404,1500.6921704531846,1518.3749610239563,1474.2620140773429,1499.0938129976712,190.42743290682785,1499.0938129976712,1501.3271375008117,1504.286715399612,99779.2881731999,100455.67842400123,1174.7678052175977,100455.67842400123,100457.71955784984,100458.20566676928
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc16_run4.json,qwen_offload12_conc16_run4.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-120946,12,16,4,,,20,1,256,64,0.0,inf,1.0,16,198.3043498610023,20,0,5120,1280,0.1008550746063746,6.454724774807977,32.273623874039885,5456.780449500548,6023.305869000978,1128.2017830386417,6023.305869000978,6025.083010552407,6025.357363711009,1497.6245309111068,1499.488401238104,8.403914627234439,1499.488401238104,1500.66254794685,1518.4962593417622,1474.224012885145,1499.0701540009468,190.50695045313452,1499.0701540009468,1501.4191820480846,1502.6595320093477,99807.12589690028,100490.86199700103,1187.3708843726315,100490.86199700103,100492.86472105232,100493.15520901102
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc16_run5.json,qwen_offload12_conc16_run5.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-121449,12,16,5,,,20,1,256,64,0.0,inf,1.0,16,198.2629469209969,20,0,5120,1280,0.1008761360132991,6.456072704851147,32.28036352425574,5441.779942299945,6004.631709000023,1124.2691896331733,6004.631709000023,6006.173863899676,6006.400570379992,1497.4816071198395,1499.371338158733,8.446991875690225,1499.371338158733,1500.545953104749,1518.3882609320594,1474.0833258023429,1499.046934000944,190.38554063094008,1499.046934000944,1501.606925051783,1502.370740301012,99783.12119084984,100465.02013250029,1183.6044964600244,100465.02013250029,100466.5887303976,100466.82672287812
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc2_run1.json,qwen_offload16_conc2_run1.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-151212,16,2,1,,,20,1,256,64,0.0,inf,1.0,2,970.7512881199982,20,0,5120,1280,0.0206025994966567,1.3185663677860342,6.592831838930171,3889.124394999999,4483.7775735013565,869.9757227543373,4483.7775735013565,4490.59023609916,4493.139703221168,1476.7604175126985,1476.8071633333464,0.1407370381149545,1476.8071633333464,1476.922600896857,1476.973541284164,1453.6858592882822,1476.1917364994588,183.17784627465647,1476.1917364994588,1479.0400298499662,1496.8743687376627,96925.0306983,97522.47845049897,875.427900727308,97522.47845049897,97533.05510690098,97535.41973898157
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc2_run2.json,qwen_offload16_conc2_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-152953,16,2,2,,,20,1,256,64,0.0,inf,1.0,2,957.1834488610002,20,0,5120,1280,0.0208946362620446,1.3372567207708566,6.6862836038542826,2546.5292724496976,1354.0169754996896,1515.0402248868395,1354.0169754996896,4489.734727048017,4491.970161407335,1476.5369264047715,1476.4700396905057,0.3407520119549009,1476.4700396905057,1477.0356248523708,1477.106924119705,1453.4658176585936,1476.1984804990789,183.137657333333,1476.1984804990789,1478.7538789998507,1493.929021351105,95568.35563595033,94371.33128200183,1534.5931007748686,94371.33128200183,97539.73398484978,97541.47663217012
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc2_run3.json,qwen_offload16_conc2_run3.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-154751,16,2,3,,,20,1,256,64,0.0,inf,1.0,2,973.8157986450024,20,0,5120,1280,0.0205377649734463,1.3144169583005656,6.572084791502828,4188.587749450744,4484.251981501075,760.6733120942836,4484.251981501075,4493.860166600643,4494.351150920702,1476.8750799745972,1476.900355420661,0.1014363657371737,1476.900355420661,1477.0241997825342,1477.0328064326843,1453.7986987734314,1476.21078749944,183.19639293022752,1476.21078749944,1479.3066215008366,1497.4790468212086,97231.71778785036,97528.83220700096,764.40198648957,97528.83220700096,97538.44040299991,97539.3551086008
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc2_run4.json,qwen_offload16_conc2_run4.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-160543,16,2,4,,,20,1,256,64,0.0,inf,1.0,2,969.008215127,20,0,5120,1280,0.0206396598994558,1.3209382335651727,6.604691167825863,3710.8202165993134,4484.226451499126,1168.5694868447151,4484.226451499126,4492.875040097897,4494.0916648185885,1476.8261871603313,1476.863354920646,0.2640798713414719,1476.863354920646,1477.2187795365326,1477.2343129232174,1453.7505202367213,1476.3746809985605,183.1851758714901,1476.3746809985605,1479.0611060476294,1496.5859199891204,96750.87000770016,97527.97573249882,1183.1967985311967,97527.97573249882,97549.09661950095,97552.0314735
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc2_run5.json,qwen_offload16_conc2_run5.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-162324,16,2,5,,,20,1,256,64,0.0,inf,1.0,2,957.145267623,20,0,5120,1280,0.020895469764656,1.3373100649379857,6.686550324689929,2546.423270249943,1356.6204805010784,1513.4034251942787,1356.6204805010784,4486.181038247196,4487.305294848375,1476.4793756079398,1476.4751843650586,0.386647322003598,1476.4751843650586,1477.0203934468109,1477.08058138143,1453.4091353187564,1476.1102324991953,183.12928005601265,1476.1102324991953,1478.5185804987125,1493.679479509592,95564.62393355016,94371.7369850001,1535.122984786314,94371.7369850001,97535.73108404707,97539.49732560992
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc4_run1.json,qwen_offload16_conc4_run1.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-163314,16,4,1,,,20,1,256,64,0.0,inf,1.0,4,485.4732338470021,20,0,5120,1280,0.0411969159278162,2.6366026193802368,13.183013096901185,3830.9657857505954,4214.424270499876,795.5509465584734,4214.424270499876,4452.738058751856,4454.64316215046,1478.021803711107,1478.8287554444346,1.669010693150678,1478.8287554444346,1479.2183543348824,1479.2187992606423,1454.9274991351524,1478.8498284997331,184.0032039581284,1478.8498284997331,1481.0098806507085,1482.2246217002248,96946.33941955036,97379.25026149968,822.5113924350203,97379.25026149968,97405.1707480503,97405.2154064084
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc4_run2.json,qwen_offload16_conc4_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-164304,16,4,2,,,20,1,256,64,0.0,inf,1.0,4,485.6691040769984,20,0,5120,1280,0.0411803012217742,2.635539278193549,13.177696390967746,3469.199401199876,4198.062629999185,1103.0803334074958,4198.062629999185,4220.719992799968,4220.913759358191,1479.61466466191,1479.7703182381183,0.4743109310105112,1479.7703182381183,1480.2111668214145,1480.4039997515886,1456.495501929686,1478.9538295008242,183.53431100456592,1478.9538295008242,1482.82304840086,1499.139856780712,96684.9232749002,97390.76338599988,1105.2370964719526,97390.76338599988,97462.30072240104,97462.53523408108
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc4_run3.json,qwen_offload16_conc4_run3.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-165253,16,4,3,,,20,1,256,64,0.0,inf,1.0,4,485.5435652490014,20,0,5120,1280,0.041190948519199,2.6362207052287414,13.181103526143708,3833.321263950165,4216.847096002311,795.7832625014364,4216.847096002311,4453.920586401,4454.6197924826265,1478.2108650666603,1478.893703341248,1.7001418201292535,1478.893703341248,1479.7398633151038,1479.7430060598356,1455.1136490453075,1478.782317999503,184.0363357919663,1478.782317999503,1481.8198840006517,1498.2088883094184,96960.60576314975,97386.02094899944,812.1143692169825,97386.02094899944,97430.32971240192,97430.55954247892
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc4_run4.json,qwen_offload16_conc4_run4.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-170242,16,4,4,,,20,1,256,64,0.0,inf,1.0,4,485.4248644839972,20,0,5120,1280,0.0412010209268118,2.6368653393159613,13.184326696579808,3830.429666149757,4214.418031000605,797.2001604684325,4214.418031000605,4453.057942898522,4454.286861379151,1477.8786280730246,1478.6936783650797,1.6692698910554282,1478.6936783650797,1479.0655158666725,1479.066614271744,1454.78659953516,1478.637958998661,183.9796795704518,1478.637958998661,1481.3163806007651,1483.0225485887422,96936.78323475031,97371.57079700046,819.2310631453806,97371.57079700046,97398.25418444836,97398.5020424886
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc4_run5.json,qwen_offload16_conc4_run5.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-171231,16,4,5,,,20,1,256,64,0.0,inf,1.0,4,485.4325989680001,20,0,5120,1280,0.0412003644636119,2.636823325671167,13.184116628355836,3829.596399100592,4214.715900499868,798.027493967588,4214.715900499868,4452.949102302409,4453.628273259565,1477.916901667454,1478.869312238073,1.6612306387286415,1478.869312238073,1478.9385019491983,1478.9414038946045,1454.8242823859282,1478.7186880002992,183.9813514743788,1478.7186880002992,1481.3697465022417,1482.5915557088956,96938.36120415016,97383.02533450042,826.3671717162034,97383.02533450042,97389.44344605242,97389.48587001064
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc8_run1.json,qwen_offload16_conc8_run1.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-171908,16,8,1,,,20,1,256,64,0.0,inf,1.0,8,293.2894982910002,20,0,5120,1280,0.0681920086349498,4.364288552636792,21.82144276318396,4173.627271049918,4212.519886499649,926.0814419739456,4212.519886499649,5161.079535098725,5161.149882219215,1484.4352531468269,1484.7392765238064,4.703862386349762,1484.7392765238064,1495.6293045325144,1495.689459027158,1461.2407944585982,1484.292600001936,186.25755823580903,1484.292600001936,1487.0582365478183,1488.6818083001708,97693.0482193,97370.96843949983,810.850369229824,97370.96843949983,98699.66875859954,98699.73101171924
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc8_run2.json,qwen_offload16_conc8_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-172547,16,8,2,,,20,1,256,64,0.0,inf,1.0,8,294.76953199900163,20,0,5120,1280,0.0678496175109025,4.342375520697761,21.711877603488805,4772.468742249293,5162.477534498976,836.0725073885295,5162.477534498976,5175.656232200527,5176.04901843948,1484.318481523818,1484.4757127380972,4.676068904561106,1484.4757127380972,1495.4879358277935,1495.6797461115714,1461.125858693751,1484.086352000304,186.2383573652376,1484.086352000304,1486.8498175495915,1488.6925722122032,98284.53307824983,98696.9606624989,787.8820190370534,98696.9606624989,98698.23561364846,98699.93650352804
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc8_run3.json,qwen_offload16_conc8_run3.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-173225,16,8,3,,,20,1,256,64,0.0,inf,1.0,8,294.76157154199973,20,0,5120,1280,0.0678514498866764,4.342492792747295,21.712463963736475,4770.926411550317,5156.12885200062,835.618885508331,5156.12885200062,5179.080475952833,5179.28100879104,1484.276947546032,1484.4243244603445,4.641351976092371,1484.4243244603445,1495.5501444508166,1495.572200712386,1461.0849829523402,1483.9923644994997,186.2295601400932,1483.9923644994997,1487.4829904982107,1488.1847504812322,98280.37410695032,98684.3069610004,783.2210984877596,98684.3069610004,98697.7434911023,98697.77691742202
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507\qwen_offload16_conc8_run4.json,qwen_offload16_conc8_run4.json,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,bench_runs_offload_paper1_qwen_fullrep_offload16_20260601_120507,offload_paper1_qwen_fullrep,qwen25_7b_offload16,Qwen/Qwen2.5-7B-Instruct,20260601-173904,16,8,4,,,20,1,256,64,0.0,inf,1.0,8,294.80801637600234,20,0,5120,1280,0.0678407603899471,4.34180866495662,21.7090433247831,4770.127621150095,5159.777024000505,836.0145119960565,5159.777024000505,5174.692620552196,5174.97252171157,1484.5985330492024,1484.7328924444437,4.770183700585979,1484.7328924444437,1495.8300247944806,1496.0901038033385,1461.4015227085845,1484.4426544987073,186.2765824322704,1484.4426544987073,1487.1829729991075,1488.691674481779,98299.83520324984,98697.8810215005,788.0154513663064,98697.8810215005,98734.9091931008,98735.20500182164
