dataset_model,path,date,experiment_id,server_config_label,model_key,model_name,offload_gb,concurrency,input_len,output_len,num_warmups,run_no,completed,failed,duration_s,total_input_tokens,total_output_tokens,request_throughput,output_throughput,total_token_throughput,mean_ttft_ms,median_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,p95_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,p95_itl_ms,p99_itl_ms,mean_e2el_ms,median_e2el_ms,p95_e2el_ms,p99_e2el_ms,validation_status
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc8_in256_out64_run3.json,20260711-051940,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,8,256,64,1,3,20,0,108.0377045369969,5120,1280,0.1851205566215183,11.847715623777171,59.23857811888586,1742.9188988484384,1876.4413634999073,1891.8235578588792,1892.0061987734516,544.0952231174812,544.2174443809245,548.0147613143517,548.0234920978061,535.5935780335926,543.9521470034379,545.2955231390661,546.3804247188091,36020.91795524975,36162.13645949756,36178.02430810552,36178.08074722794,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc8_in256_out64_run4.json,20260711-052211,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,8,256,64,1,4,20,0,108.04693052500079,5120,1280,0.18510474941601637,11.846703962625048,59.233519813125234,1743.1813703988155,1877.5437274962314,1891.1781898044865,1891.6068571558571,544.1557400952402,544.2755041269322,548.0802902175965,548.1088849641651,535.6531788164148,544.1086800055928,545.2653820000705,546.582033494924,36024.99299639894,36166.998835498816,36184.44690935139,36184.894524270785,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload4/qwen_offload4_conc8_in256_out64_run5.json,20260711-052442,profile_grid_v2,qwen_offload4,qwen,Qwen/Qwen2.5-7B-Instruct,4,8,256,64,1,5,20,0,108.0398332120094,5120,1280,0.18511690924914218,11.8474821919451,59.237410959725494,1743.4625316003803,1879.250862992194,1889.9412066486548,1890.2779725342407,544.1140976817152,544.2446788808975,548.0362495745621,548.0463511085449,535.6121807710906,543.9674350054702,545.4805934510659,547.0334244378319,36022.65068554843,36166.74860999774,36180.32780159774,36180.64974671797,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc12_in256_out128_run1.json,20260710-102812,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,12,256,128,1,1,20,0,267.4479882980013,5120,2560,0.07478089525846497,9.571954593083516,28.715863779250547,4074.601370100572,4789.100830003008,4790.505350351668,4790.970278069071,1021.7514955346436,1023.7076132677223,1024.3789583870066,1034.5353835703022,1013.7690079812529,1022.749402502086,1025.3173785506078,1026.6673136177997,133837.0413030003,134800.17429049985,134801.7724498517,134802.2220179705,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc12_in256_out128_run2.json,20260710-103457,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,12,256,128,1,2,20,0,265.2602605790016,5120,2560,0.07539764892164638,9.650899061970737,28.95269718591221,2768.210080699282,2910.0221205007983,3387.5477890029288,3387.548792200614,1021.319055243703,1023.580312602326,1027.189386858262,1027.1893979889508,1013.3399220101667,1022.8528129991901,1024.830098993698,1026.2348033112357,132475.73009664955,132365.41618249976,133382.3712865993,133382.43367652167,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc12_in256_out128_run3.json,20260710-104143,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,12,256,128,1,3,20,0,267.41043343899946,5120,2560,0.0747913974140516,9.573298868998604,28.71989660699581,4072.077362648997,4785.45278099773,4787.45049779609,4787.60398436003,1021.6147494200756,1023.548539070827,1024.2199005740497,1034.3771484423792,1013.6333031769511,1022.5969999955851,1025.2260015029606,1026.2031708932045,133817.15053899863,134776.07836699462,134778.47146234417,134778.64793966932,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc12_in256_out128_run4.json,20260710-104830,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,12,256,128,1,4,20,0,267.4301296220001,5120,2560,0.0747858890405096,9.57259379718523,28.71778139155569,4072.9335742002154,4787.675166502595,4789.6007305007515,4789.853453299656,1021.6646212314897,1023.5043233306919,1024.1768331023627,1034.3480008315328,1013.682801915627,1022.6412720003282,1024.9562240001978,1026.9203674066375,133824.34047059942,134772.92805600155,134775.0368575518,134775.32069550967,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc12_in256_out128_run5.json,20260710-105516,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,12,256,128,1,5,20,0,266.4121590519935,5120,2560,0.07507164864835153,9.609171026988996,28.827513080966984,3457.244659049684,3759.8241809973842,3761.2680956503027,3761.624302333512,1021.7198835456716,1023.6692797086329,1024.336408891329,1034.4477468113387,1013.7376192027348,1022.587786999793,1025.4168955030764,1026.8842086988298,133215.66986934995,133765.73209550043,133767.49731669915,133767.86297854225,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc12_in256_out32_run1.json,20260710-095625,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,12,256,32,1,1,20,0,71.5645659199945,5120,640,0.27946791464310666,8.942973268579413,80.48675941721471,4072.2523659500444,4787.269319003826,4788.8295175525855,4789.13375391312,1024.335244975807,1023.5194071451148,1034.0108598563552,1069.3880687455337,992.3244963421894,1022.7456000029633,1025.060742003916,1026.5890418984782,35826.644960200065,36516.441447500256,36518.13272815489,36518.46697843459,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc12_in256_out32_run2.json,20260710-095817,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,12,256,32,1,2,20,0,71.56681274800212,5120,640,0.27945914079509326,8.942692505442984,80.48423254898685,4070.2583372003573,4782.080987999507,4784.096753599442,4784.397783519671,1024.4815025064222,1023.9106667742759,1034.044784819191,1069.5932535057786,992.4661973421848,1022.8455955002573,1026.332995003395,1027.5131484077428,35829.18491489945,36523.41387599881,36525.18368854835,36525.71925370525,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc12_in256_out32_run3.json,20260710-100010,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,12,256,32,1,3,20,0,71.56612921100168,5120,640,0.279461809944102,8.942777918211265,80.48500126390138,4073.074758350049,4786.580440999387,4788.472775101036,4788.529715819532,1024.332312201577,1023.5390943386349,1034.0911371208706,1069.4520860306486,992.3216763093478,1022.7705164979852,1024.4619612476527,1024.7550120997766,35827.376436598934,36516.3414919989,36518.12130705039,36518.166451808866,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc12_in256_out32_run4.json,20260710-100202,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,12,256,32,1,4,20,0,71.55592899800104,5120,640,0.2795016468943994,8.94405270062078,80.49647430558703,4070.1269252509514,4783.951282501221,4785.733786602941,4785.741684525128,1024.2758595660907,1023.5163354193519,1033.9938237757688,1069.3581889099896,992.2669233687316,1022.3232284988626,1024.8991369528085,1025.289002700374,35822.67857179977,36512.96143050058,36514.73063099547,36514.74060220062,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc12_in256_out32_run5.json,20260710-100354,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,12,256,32,1,5,20,0,71.56686654499936,5120,640,0.27945893072494,8.94268578319808,80.48417204878271,4073.3069310506835,4786.034007000126,4787.247868451959,4787.774433694867,1024.29592929354,1023.3523059193224,1034.362531788593,1069.2632686802033,992.2864547015593,1022.1884264974506,1025.323272548485,1025.8904292077932,35826.48073915043,36509.97557650044,36511.46042130313,36511.89465946263,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc12_in256_out64_run1.json,20260710-100724,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,12,256,64,1,1,20,0,136.86214541600202,5120,1280,0.14613244545603613,9.352476509186312,46.76238254593156,4073.3398247994046,4788.807957498648,4790.415443601523,4790.4707959223015,1022.6207747103173,1023.646986698406,1025.4925516651197,1045.556052936194,1006.6422242672104,1022.3370185012755,1025.927141998909,1026.5530351056077,68498.4486315494,69278.56415950009,69280.22990465433,69280.30263133005,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc12_in256_out64_run2.json,20260710-101055,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,12,256,64,1,2,20,0,136.832847423997,5120,1280,0.14616373463330054,9.354479016531235,46.772395082656175,4070.79298670069,4784.30923400083,4785.869834546611,4786.157761312352,1022.4358840682395,1023.5337976270191,1025.1860395635063,1045.3752722428987,1006.4601985242064,1022.6860609982396,1024.8401779997948,1025.6690155898104,68484.25368299977,69266.93070900001,69268.69277854421,69268.9838669097,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc12_in256_out64_run3.json,20260710-101425,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,12,256,64,1,3,20,0,136.84898175099806,5120,1280,0.14614650210836616,9.353376134935434,46.76688067467717,4072.118788100124,4788.280085500446,4789.868551147811,4789.941741430375,1022.5425513150622,1023.5941174286136,1025.4255678674651,1045.4889691924843,1006.5651447749873,1022.5960940006189,1025.4388376044517,1027.8891177098558,68492.29952094902,69274.71221850283,69276.32079805044,69276.33741240512,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc12_in256_out64_run4.json,20260710-101755,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,12,256,64,1,4,20,0,136.86096164300398,5120,1280,0.14613370942233442,9.352557403029403,46.76278701514701,4070.414181250453,4784.828399002436,4786.377322001135,4786.9231236021005,1022.6715802825411,1023.7855811507854,1025.3689619008728,1045.5936405579198,1006.6922097906172,1022.9681849996268,1024.9558298535703,1025.826927003145,68498.72373905055,69283.19529800137,69285.03431400277,69285.58566360174,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc12_in256_out64_run5.json,20260710-102126,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,12,256,64,1,5,20,0,136.86047428700113,5120,1280,0.14613422980004667,9.352590707202987,46.76295353601493,4072.342448850032,4786.782461000257,4788.351705149398,4788.699057831545,1022.6067895801588,1023.598367777768,1025.5129055333537,1045.4835284590392,1006.6284422156286,1022.729086002073,1025.7317134939512,1026.7902638074156,68496.57019240003,69273.33976299633,69275.05538760379,69275.39896232061,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc16_in256_out128_run1.json,20260710-112839,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,16,256,128,1,1,20,0,265.7953392510026,5120,2560,0.07524586419144504,9.631470616504965,28.894411849514892,3710.545701301453,4093.9423180025187,4096.109281147437,4096.19264022891,1022.2465050062895,1023.9092948937097,1024.3051434318866,1030.288335212329,1014.2601256964809,1023.520180999185,1026.0126100019988,1027.1359137186664,133535.8518371002,134130.3634879987,134132.6439149456,134132.89106618986,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc16_in256_out128_run2.json,20260710-113523,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,16,256,128,1,2,20,0,265.76290020699525,5120,2560,0.07525504870853894,9.632646234692984,28.89793870407895,3709.8255309490924,4092.1669649978867,4093.9027203003207,4094.072159260759,1022.0712834850372,1023.7069428858518,1024.1009940901668,1030.070398345603,1014.0862923027356,1023.332324995863,1025.6912151464348,1026.4421603933442,133512.8785335488,134102.92178599775,134104.84589160152,134104.90688312208,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc16_in256_out128_run3.json,20260710-114209,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,16,256,128,1,3,20,0,265.78188906700234,5120,2560,0.07524967209093053,9.631958027639108,28.895874082917324,3710.908764000851,4093.841483001597,4095.544794300804,4095.715935659828,1022.1857874106215,1023.8481328424957,1024.242628054327,1030.2336963131947,1014.199901441407,1023.5880684958829,1025.8169840493792,1026.964737302551,133528.5037651498,134122.30578699746,134124.24544935455,134124.4469154698,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc16_in256_out128_run4.json,20260710-114854,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,16,256,128,1,4,20,0,265.7930444800004,5120,2560,0.07524651383984919,9.631553771500696,28.894661314502088,3707.0429686496936,4087.9206619974866,4090.0520849936584,4090.059441798803,1022.2404237527569,1023.904069389781,1024.2947343063001,1030.2215101557854,1014.2540976781276,1023.4738840044884,1026.1204669546714,1027.8114057081257,133531.57678524987,134123.50395749672,134125.92921454817,134125.9506397052,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc16_in256_out128_run5.json,20260710-115539,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,16,256,128,1,5,20,0,265.81393460599793,5120,2560,0.07524060027042959,9.630796834614987,28.89239050384496,3709.9281086986593,4092.1490540022205,4093.953359352963,4094.131128671361,1022.3129031775611,1023.9757104882157,1024.36919265984,1030.3388308217166,1014.3260284125035,1023.5674784998992,1026.567740048995,1027.1213694979087,133543.6668122489,134136.96531900132,134138.77136449772,134139.0376153001,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc16_in256_out32_run1.json,20260710-105706,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,16,256,32,1,1,20,0,70.16624892699474,5120,640,0.2850373264332432,9.121194445863782,82.09075001277404,3709.8197767001693,4092.013268498704,4093.829908747284,4094.254820948991,1023.2398788112937,1023.8383454677879,1025.446096329148,1049.8562868528777,991.26341609375,1023.4476139994513,1025.9168420456263,1028.4167424998304,35430.256019850276,35830.986812001356,35832.84417674586,35833.26807054866,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc16_in256_out32_run2.json,20260710-105857,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,16,256,32,1,2,20,0,70.165761080003,5120,640,0.2850393082346246,9.121257863507987,82.09132077157189,3711.0308031504246,4092.992873502226,4095.1862670033734,4095.2011174025397,1023.1788244790346,1023.7679082096176,1025.3820555888055,1049.7853080726054,991.20427311409,1023.4981510002399,1026.4891264498146,1027.369132503809,35429.574362000494,35829.79198799876,35831.99471150292,35832.0115303027,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc16_in256_out32_run3.json,20260710-110048,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,16,256,32,1,3,20,0,70.15981301899592,5120,640,0.28506347350989886,9.122031152316763,82.09828037085087,3710.016886700032,4092.0940385003632,4093.7787388458673,4093.9536581702123,1023.2296140306119,1023.8873513225109,1025.505598791783,1049.913614416493,991.2534401140647,1023.5243985007401,1025.9524397977657,1027.8406749962596,35430.134921649005,35832.380548999936,35834.248677097276,35834.29687781558,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc16_in256_out32_run4.json,20260710-110239,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,16,256,32,1,4,20,0,70.16023554099957,5120,640,0.2850617567883248,9.121976217226393,82.09778595503754,3709.129602551184,4090.8771050017094,4093.0692014502715,4093.0717010863013,1023.2418538709504,1023.8942916774014,1025.499150095282,1049.8611020705932,991.2653195843291,1023.6812550028844,1026.4455848038779,1027.2154420091101,35429.62707255065,35831.369865500164,35833.79372210111,35833.84592041999,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc16_in256_out32_run5.json,20260710-110429,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,16,256,32,1,5,20,0,70.15645559199766,5120,640,0.2850771155873685,9.122467698795791,82.10220928916212,3710.0006962002226,4092.346240504412,4093.98773344692,4094.500101893427,1023.0903341419287,1023.685583693394,1025.2966442096472,1049.7487466742125,991.1185486015711,1023.3373089977249,1025.61197100149,1025.9366535899608,35425.801054600015,35826.62692550002,35828.23413644801,35828.75021368847,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc16_in256_out64_run1.json,20260710-110758,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,16,256,64,1,1,20,0,135.36015744100587,5120,1280,0.14775396525906537,9.456253776580184,47.28126888290092,3711.2397868982953,4094.0818209965073,4095.4868380988046,4095.8180172174616,1022.4319105222381,1023.7455680397121,1024.5361386563643,1036.5372931916406,1006.4563090664194,1023.396638000122,1025.4614425015461,1028.1573503157415,68124.4501497993,68590.05199199964,68591.4638161943,68591.83910723994,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc16_in256_out64_run2.json,20260710-111127,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,16,256,64,1,2,20,0,135.36838469899521,5120,1280,0.14774498524505517,9.45567905568353,47.278395278417655,3712.2124449488183,4094.750562995614,4097.209282544645,4097.24599890862,1022.5174987428687,1023.8551533888863,1024.6484061175347,1036.6873394203014,1006.5405424218965,1023.5377899989544,1025.2449951512972,1027.03491109678,68130.81486574956,68597.66067199598,68600.12590154802,68600.16634190717,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload8/qwen_offload8_conc16_in256_out64_run3.json,20260710-111456,profile_grid_v2,qwen_offload8,qwen,Qwen/Qwen2.5-7B-Instruct,8,16,256,64,1,3,20,0,135.36764880499686,5120,1280,0.14774578842549665,9.455730459231786,47.278652296158924,3710.944741298954,4093.455305996031,4095.1153997011716,4095.488311935332,1022.5861202317384,1023.9622963888993,1024.7572843818027,1036.8213062858176,1006.6081037382901,1023.6197820013331,1025.4784460503288,1025.9790456014161,68133.87031589846,68603.11580949929,68604.74031020167,68605.11280443818,OK
