file,offload_gb,concurrency,input_len,output_len,run_no,completed,failed,tpot_median,tpot_p95,itl_median,itl_p95,ttft_median,ttft_p95,e2el_median,e2el_p95,n_tpot_values,n_itl_values,n_ttft_values,n_e2el_values
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc2_in256_out64_run4.json,8,2,256,64,4,20,0,932.9090468833338,932.9192980317564,930.1763109695344,942.0305870007724,1662.01667474852,1673.0717804966844,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc2_in256_out64_run5.json,8,2,256,64,5,20,0,932.1743160587508,932.8291343333568,929.503054134176,942.0418650042848,1713.5026938976807,1752.7342473003955,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc4_in256_out128_run1.json,8,4,256,128,1,20,0,942.0539875011591,942.1757927440464,938.3659507080353,942.158648998884,1160.847710825692,1349.582709150127,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc4_in256_out128_run2.json,8,4,256,128,2,20,0,941.8156266360218,942.1712153582737,938.1249238802752,942.1450444933726,1065.6866988221736,1160.3563921475143,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc4_in256_out128_run3.json,8,4,256,128,3,20,0,941.806466997614,942.2391432401171,938.1432436902656,942.2672634973424,2233.392645425556,2259.583544000634,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc4_in256_out128_run4.json,8,4,256,128,4,20,0,942.1337019767798,942.1378746385847,938.4845093853471,942.1917014988139,2223.67623312457,2363.8333804992726,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc4_in256_out128_run5.json,8,4,256,128,5,20,0,941.1434526911733,942.1477298425647,937.488628661535,942.1830185019644,1719.5712700235163,1760.2526835478784,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc4_in256_out32_run1.json,8,4,256,32,1,20,0,942.0862619531567,942.1212217613262,927.3663697373536,942.0531744981417,2644.646036226186,2830.6847010026104,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc4_in256_out32_run2.json,8,4,256,32,2,20,0,942.3337768273585,942.3517509290598,927.5715106812527,942.2401210031239,2643.4659590486262,2828.4753839980112,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc4_in256_out32_run3.json,8,4,256,32,3,20,0,942.2057372824413,942.2073496613583,927.4691238822243,942.1752445050515,2644.2598665213154,2828.688826994039,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc4_in256_out32_run4.json,8,4,256,32,4,20,0,940.3882046419312,942.2083282580359,925.6979159345633,942.1584089941462,2235.6393195739656,2262.82052249735,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc4_in256_out32_run5.json,8,4,256,32,5,20,0,940.8006154379578,942.1171892097318,926.1684706435972,942.2121509996941,2092.2229336265445,2262.538613504148,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc4_in256_out64_run1.json,8,4,256,64,1,20,0,941.149438263124,942.0299691825807,933.7744187976455,941.9717980053974,2237.287310401007,2265.5509605028783,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc4_in256_out64_run2.json,8,4,256,64,2,20,0,940.2317687230867,942.257085325504,932.9201362691833,942.2934574977262,1719.1496738738351,1759.7021142493759,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc4_in256_out64_run3.json,8,4,256,64,3,20,0,941.1853454531829,942.0659967698389,933.8962065831197,942.1801639982732,2236.642084849518,2264.6589529977064,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc4_in256_out64_run4.json,8,4,256,64,4,20,0,942.2174585547064,942.2282932285547,934.8595601734871,942.2133389962255,2643.6577911772474,2829.338593503053,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc4_in256_out64_run5.json,8,4,256,64,5,20,0,942.3180449348279,942.331935491922,934.9108792222864,942.2412970016012,2225.021031052529,2365.9643230057554,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc8_in256_out128_run1.json,8,8,256,128,1,20,0,947.0839544879852,947.9418639330822,943.3847204366344,947.9358725002385,2256.5757822037995,2261.2403795064893,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc8_in256_out128_run2.json,8,8,256,128,2,20,0,947.738420310038,948.3462209370093,943.9539539664196,948.1768424957409,2729.607530649082,2844.5599874976324,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc8_in256_out128_run3.json,8,8,256,128,3,20,0,947.2967372661544,948.2136868031747,943.5332642827404,948.0804025006364,2258.239054724254,2263.26313699974,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc8_in256_out128_run4.json,8,8,256,128,4,20,0,947.2366723250047,948.1719877716616,943.4353972894144,947.9624954983592,2258.0878403001407,2263.5992229988915,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc8_in256_out128_run5.json,8,8,256,128,5,20,0,947.2552434153654,948.1900598228552,943.4895696880403,948.0519165081205,2260.0529620009183,2266.470588001539,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc8_in256_out32_run1.json,8,8,256,32,1,20,0,946.2358641903731,948.2120249355626,931.3575617603078,947.9639290002524,2257.9533256481227,2263.174057996366,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc8_in256_out32_run2.json,8,8,256,32,2,20,0,946.0984288606039,948.0318506776389,931.2399712207252,947.8203835024033,2259.973523600638,2267.650734000199,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc8_in256_out32_run3.json,8,8,256,32,3,20,0,945.9216277604883,947.8535466773939,931.1164972347683,947.7432245039381,2258.1567548491876,2263.279714497912,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc8_in256_out32_run4.json,8,8,256,32,4,20,0,946.3266159984005,948.3093405161203,931.5070414255729,948.1812084995909,2258.1107804449857,2263.615078991279,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc8_in256_out32_run5.json,8,8,256,32,5,20,0,946.2992548862178,948.3407262417925,931.3644072279089,947.9793700011214,2258.2393280223187,2266.3773394961026,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc8_in256_out64_run1.json,8,8,256,64,1,20,0,946.8377527812706,948.0815194998747,939.3432245383849,947.8675129939802,2257.196963428214,2262.501647004683,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc8_in256_out64_run2.json,8,8,256,64,2,20,0,946.9188452090459,948.1532792697036,939.4241065819529,947.9402495053364,2259.543002227292,2265.6068705036887,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc8_in256_out64_run3.json,8,8,256,64,3,20,0,946.7666891757824,948.0332069444038,939.2799081059536,947.8332444923581,2257.4226839253242,2263.9353295016917,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc8_in256_out64_run4.json,8,8,256,64,4,20,0,946.8959199630349,948.1976153808305,939.4028800492038,947.9865745015559,2256.3089070761635,2262.240334501257,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc8_in256_out64_run5.json,8,8,256,64,5,20,0,946.9668766543316,948.2433240317198,939.5602566718196,948.2066259952262,2259.243199475168,2265.061240999785,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc12_in256_out128_run1.json,12,12,256,128,1,20,0,1426.3806779133113,1430.0898096376827,1420.3956484906598,1429.2344380082795,3081.9427535680006,3122.866507153958,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc12_in256_out128_run2.json,12,12,256,128,2,20,0,1426.3893213543424,1430.1025158937425,1420.3111263332858,1429.060839000158,3079.2823509800655,3120.601716953388,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc12_in256_out128_run3.json,12,12,256,128,3,20,0,1426.3200638110566,1430.0127122717345,1420.366333620916,1429.2196035094094,3082.396449456428,3123.8898094030446,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc12_in256_out128_run4.json,12,12,256,128,4,20,0,1426.2196415719964,1429.9272939723899,1420.176961603022,1428.955364986905,3074.04285577868,3116.7849640522036,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc12_in256_out128_run5.json,12,12,256,128,5,20,0,1426.3203528141667,1430.0098267637557,1420.2358602521656,1428.9552070113132,3075.6639084240305,3117.7379523491254,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc12_in256_out32_run1.json,12,12,256,32,1,20,0,1424.9472295750877,1429.9049288388378,1402.1380999179428,1428.6616224999307,3080.3736327798106,3121.213186052046,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc12_in256_out32_run2.json,12,12,256,32,2,20,0,1424.6313096408549,1429.5956455157027,1402.0012691277316,1428.7004335055826,3076.338657251472,3117.4480945061077,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc12_in256_out32_run3.json,12,12,256,32,3,20,0,1424.9402235251298,1429.9138850807549,1402.1685831947707,1428.7447965034517,3075.672811152617,3117.84859829786,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc12_in256_out32_run4.json,12,12,256,32,4,20,0,1424.9163562434042,1429.9164133868367,1402.1564804063019,1428.7693060032325,3083.24708417058,3123.359324847115,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc12_in256_out32_run5.json,12,12,256,32,5,20,0,1425.0624463647732,1430.0694256455774,1402.4764767278384,1429.2744800040964,3082.982744328183,3123.352164150856,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc12_in256_out64_run1.json,12,12,256,64,1,20,0,1425.7618545670762,1429.8286829603417,1414.1568690977465,1428.8328455149895,3082.255850530055,3122.5056225492153,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc12_in256_out64_run2.json,12,12,256,64,2,20,0,1425.706223466737,1429.8313468810638,1414.1047945137984,1428.8408225111198,3079.3756568695244,3120.6995042492053,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc12_in256_out64_run3.json,12,12,256,64,3,20,0,1425.796118984103,1429.9228649920442,1414.251890144078,1429.0481115021976,3077.0765597939317,3118.7292850998347,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc12_in256_out64_run4.json,12,12,256,64,4,20,0,1425.636503163592,1429.680846119207,1414.1238019870116,1428.8679424935253,3079.4110463750258,3119.3536507475073,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc12_in256_out64_run5.json,12,12,256,64,5,20,0,1425.8911931816706,1430.0362740316252,1414.3292062917112,1429.1272459959146,3082.5824213054148,3123.3245011011604,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc16_in256_out128_run1.json,12,16,256,128,1,20,0,1427.3131663508116,1430.2557453937786,1421.648495171695,1430.0543620047392,3241.408897472138,3253.1990699935704,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc16_in256_out128_run2.json,12,16,256,128,2,20,0,1427.3897302255868,1430.3096288425104,1421.6276020392343,1429.9141005030833,3242.195137905219,3253.8899925129954,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc16_in256_out128_run3.json,12,16,256,128,3,20,0,1427.2448276492032,1430.1556708661503,1421.5134354524196,1429.820553996251,3241.713872847322,3253.406793490285,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc16_in256_out128_run4.json,12,16,256,128,4,20,0,1427.1997406318949,1430.1084286811042,1421.4556212858838,1429.7475260100327,3240.100786450057,3251.447675502277,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc16_in256_out128_run5.json,12,16,256,128,5,20,0,1427.1848274039667,1430.1109355394262,1421.4577560121654,1429.7838910133578,3241.060251703311,3253.096448504948,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc16_in256_out32_run1.json,12,16,256,32,1,20,0,1425.9872160070377,1430.0364110963383,1403.4684991094764,1429.4348014955176,3241.3375677497243,3253.3029519981937,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc16_in256_out32_run2.json,12,16,256,32,2,20,0,1426.2199770828665,1430.3134264351213,1403.8481310461748,1430.0114515062887,3243.50715464534,3255.0544239929877,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc16_in256_out32_run3.json,12,16,256,32,3,20,0,1426.0175637127231,1430.0975208222349,1403.7227432870168,1429.9436959990999,3239.569951696467,3250.9216884936905,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc16_in256_out32_run4.json,12,16,256,32,4,20,0,1426.3033687583247,1430.3559143229522,1404.0108056577083,1430.216376495082,3236.3380371782114,3247.4496445065597,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc16_in256_out32_run5.json,12,16,256,32,5,20,0,1425.9076403131692,1429.924150258528,1403.5097132692954,1429.5626149978489,3237.8999515247415,3249.5118895021733,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc16_in256_out64_run1.json,12,16,256,64,1,20,0,1426.7980632611382,1430.0810673968433,1415.5085089786212,1429.744508001022,3240.910049307422,3252.419911514153,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc16_in256_out64_run2.json,12,16,256,64,2,20,0,1426.7894815719162,1430.0924729207525,1415.4950137348465,1429.7456309868721,3239.6876492952288,3251.5693204913987,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc16_in256_out64_run3.json,12,16,256,64,3,20,0,1426.8473481256465,1430.132909349003,1415.6222561190816,1429.9260175030213,3243.176333035808,3254.7647430183133,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc16_in256_out64_run4.json,12,16,256,64,4,20,0,1426.9975661492415,1430.3037640476962,1415.7918199626693,1430.1375990035012,3242.3939293330477,3254.014045014628,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc16_in256_out64_run5.json,12,16,256,64,5,20,0,1426.8793308504212,1430.1863275158832,1415.6205252233349,1429.9121414951514,3240.1860290228797,3251.510297995992,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc1_in256_out128_run1.json,12,1,256,128,1,20,0,539.4620296511812,539.4625940196736,537.3323007631342,539.4177774942364,1411.9736856726377,1412.0616524960496,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc1_in256_out128_run2.json,12,1,256,128,2,20,0,539.46675823131,539.4675057008083,537.3344000701735,539.4174519969965,1412.2046516731643,1412.3324148495158,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc1_in256_out128_run3.json,12,1,256,128,3,20,0,539.4655870397917,539.4663560086648,537.3346327269417,539.4176119953045,1412.397499979852,1412.5291974516585,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc1_in256_out128_run4.json,12,1,256,128,4,20,0,539.4632808037351,539.463431131098,537.3308742906801,539.4129784981487,1412.397498075734,1412.4656540006981,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc1_in256_out128_run5.json,12,1,256,128,5,20,0,539.4646789741939,539.4648780629652,537.3329466085124,539.4160830037436,1410.5846642742108,1410.6606075511081,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc1_in256_out32_run1.json,12,1,256,32,1,20,0,539.5124430362732,539.5126448709034,531.0623392390085,539.4725574951735,1410.6907173016225,1410.9160261010402,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc1_in256_out32_run2.json,12,1,256,32,2,20,0,539.5213682725421,539.537500303249,531.0685862377227,539.4606130066677,1411.3212819469481,1411.4235153982008,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc1_in256_out32_run3.json,12,1,256,32,3,20,0,539.4972696991435,539.4976497210016,531.0480971601123,539.45822550304,1411.0769364244334,1411.1979993489513,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc1_in256_out32_run4.json,12,1,256,32,4,20,0,539.4887524057272,539.4900507790754,531.0434328355541,539.456294492993,1411.5767434250301,1411.7932138506148,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc1_in256_out32_run5.json,12,1,256,32,5,20,0,539.4922857725292,539.4925785644333,531.0459657527304,539.4595005054725,1410.895949949554,1411.0669378998864,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc1_in256_out64_run1.json,12,1,256,64,1,20,0,539.4732177250262,539.4783015373081,535.2374875621479,539.4262070039986,1410.697610122952,1410.7509187488176,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc1_in256_out64_run2.json,12,1,256,64,2,20,0,539.4754836202096,539.4775144840611,535.2320313616474,539.4200765076675,1411.4177227238542,1411.5143884482677,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc1_in256_out64_run3.json,12,1,256,64,3,20,0,539.4665002211002,539.4665757595378,535.23118528434,539.42519499833,1410.6807878742984,1410.8337472498533,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc1_in256_out64_run4.json,12,1,256,64,4,20,0,539.4848553864629,539.5010429872536,535.2453562332528,539.4195880071493,1411.4052739274484,1411.6091108509863,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc1_in256_out64_run5.json,12,1,256,64,5,20,0,539.474498439224,539.4812259579166,535.2356086240889,539.4195964981918,1411.2461415788857,1411.5151796504506,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc2_in256_out128_run1.json,12,2,256,128,1,20,0,1397.1349096854606,1397.4702280945387,1395.1118303856674,1404.33668300102,2498.4991790683125,2510.8130356500624,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc2_in256_out128_run2.json,12,2,256,128,2,20,0,1396.6489710123587,1397.4706968857483,1394.6410202117306,1404.359817999648,2573.597334555234,2660.3359576052753,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc2_in256_out128_run3.json,12,2,256,128,3,20,0,1402.4222799407353,1404.2639183739886,1397.005310244657,1404.3721494963393,1714.934422787337,2005.6020650517894,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc2_in256_out128_run4.json,12,2,256,128,4,20,0,1404.3612566415181,1404.3698747637525,1398.8955432853743,1404.4100405008066,1420.0804505264387,1420.364673002041,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc2_in256_out128_run5.json,12,2,256,128,5,20,0,1403.5947999952837,1404.2807571063101,1398.1454500301993,1404.3423914990854,1515.8882173251186,1611.6065991474898,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc2_in256_out32_run1.json,12,2,256,32,1,20,0,1395.0463416685977,1403.953689419488,1373.5228914803088,1404.2241295028361,1740.9591710249515,2059.675226550462,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc2_in256_out32_run2.json,12,2,256,32,2,20,0,1372.9166019888057,1376.3129663549928,1365.54914911369,1404.3760540007497,2572.3241617506574,2659.0271999994,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc2_in256_out32_run3.json,12,2,256,32,3,20,0,1404.2650190974289,1404.2775053706964,1382.3083098223833,1404.2473250010516,1419.811300724541,1420.7037044980098,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc2_in256_out32_run4.json,12,2,256,32,4,20,0,1370.8170109919708,1376.292835580722,1363.4636470749,1404.2535054904874,2730.8638246053306,2809.378592199937,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc2_in256_out32_run5.json,12,2,256,32,5,20,0,1370.758237579045,1376.2182816290372,1363.4585447761992,1404.2850299883867,2730.106764302036,2809.2335491019185,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc2_in256_out64_run1.json,12,2,256,64,1,20,0,1389.858706863812,1390.4886004918749,1385.9552622628598,1404.3886624858715,2497.818569122319,2509.7565657502855,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc2_in256_out64_run2.json,12,2,256,64,2,20,0,1388.8773864130872,1390.557521547649,1384.9702811269708,1404.4185474922415,2572.085900855018,2658.4444627020275,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc2_in256_out64_run3.json,12,2,256,64,3,20,0,1391.0505699745536,1391.3814156079463,1387.0324011224966,1404.4239224895136,2421.2760127971706,2484.029784493032,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc2_in256_out64_run4.json,12,2,256,64,4,20,0,1389.532030538156,1390.5294287937327,1385.5922635388197,1404.3459959939355,2545.7052203055355,2605.873835098464,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc2_in256_out64_run5.json,12,2,256,64,5,20,0,1390.9632432389203,1391.3037788031652,1387.0075823165735,1404.450714995619,2421.9961722017615,2483.710468004574,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc4_in256_out128_run1.json,12,4,256,128,1,20,0,1404.1389861561606,1404.793688318968,1398.6847925576058,1404.8501059878618,3332.1441123720433,3372.6481115008937,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc4_in256_out128_run2.json,12,4,256,128,2,20,0,1403.2098046266203,1404.746095984363,1397.7072300918337,1404.6916109946324,2555.8428150281543,2618.103408551542,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc4_in256_out128_run3.json,12,4,256,128,3,20,0,1404.0557804277055,1404.7013468660898,1398.611507739406,1404.777028496028,3329.8753072267573,3370.817115501268,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc4_in256_out128_run4.json,12,4,256,128,4,20,0,1404.251215122527,1404.7307869371102,1398.8060287747771,1404.8074860038469,3115.9648672270123,3371.42218950612,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc4_in256_out128_run5.json,12,4,256,128,5,20,0,1404.0518245738144,1404.7092428346355,1398.5831576402688,1404.7360219992697,3330.192145696492,3371.8388919951394,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc4_in256_out32_run1.json,12,4,256,32,1,20,0,1401.8601786976137,1404.5456719355686,1380.0628587321626,1404.675566998776,3330.131568769866,3371.824770991225,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc4_in256_out32_run2.json,12,4,256,32,2,20,0,1398.791772329869,1405.0580317097258,1376.9380171668217,1404.867238496081,2556.19726215009,2618.005008799082,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc4_in256_out32_run3.json,12,4,256,32,3,20,0,1401.8625978934117,1404.539312193294,1380.0229748303082,1404.5849940011976,3330.060881600366,3371.0777105006855,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc4_in256_out32_run4.json,12,4,256,32,4,20,0,1404.877066765344,1404.8934013855496,1382.8724309950985,1404.7547450027196,3943.104072717688,4220.740986987948,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc4_in256_out32_run5.json,12,4,256,32,5,20,0,1403.3691613935403,1404.6711671774488,1381.5086136163018,1404.7650224965764,2627.373586748581,2822.401634999551,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc4_in256_out64_run1.json,12,4,256,64,1,20,0,1403.2507103531982,1404.5322919603982,1392.3749210531014,1404.686676498386,3330.2908020516043,3372.3483655048767,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc4_in256_out64_run2.json,12,4,256,64,2,20,0,1402.4419044112228,1404.85103153194,1391.4153282860752,1404.6735820011236,2270.6785913265776,2317.541267652996,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc4_in256_out64_run3.json,12,4,256,64,3,20,0,1404.7319716524698,1404.741303161912,1393.7783564466372,1404.7646980034187,3942.3795716269524,4219.609976003994,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc4_in256_out64_run4.json,12,4,256,64,4,20,0,1404.1755150646386,1404.8912412697628,1393.1569894737436,1404.783411504468,2627.002018947678,2820.8445659984136,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc4_in256_out64_run5.json,12,4,256,64,5,20,0,1401.6214561841884,1404.6557589604092,1390.733054537361,1404.7320630052127,2556.24761061772,2618.2619377446827,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload12\llama_offload12_conc8_in256_out128_run1.json,12,8,256,128,1,20,0,1412.1089321500485,1413.4743731142585,1406.5098035780863,1413.2976260007126,3361.9806873706693,3372.655000493978,,,2,2,2,0
