dataset,defense,defense_param,jitter_rep,attacker_type,classifier,featureset,split_id,balanced_accuracy,auroc,accuracy,n_train,n_test,n_low_test,n_high_test,overhead_median_ms_all,overhead_median_ms_low,overhead_median_ms_high,relative_overhead_low,relative_overhead_high,effective_pad
qwen,itl_floor_pad,200.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,400.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,400.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,189.64778,380.76065,0.00000,19.79072,0.00000,
qwen,itl_floor_pad,800.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,frozen,RandomForest,core,0,0.50000,1.00000,0.50000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,frozen,RandomForest,core,1,0.50000,1.00000,0.50000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,frozen,RandomForest,core,2,0.50000,1.00000,0.50000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,frozen,RandomForest,core,3,0.50000,1.00000,0.50000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,800.00000,0,frozen,RandomForest,core,4,0.50000,1.00000,0.50000,960,240,120,120,389.64778,780.76065,0.00000,40.58144,0.00000,
qwen,itl_floor_pad,1200.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,frozen,LogReg,core,0,0.50000,1.00000,0.50000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,frozen,RandomForest,core,0,0.50000,1.00000,0.50000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,frozen,LogReg,core,1,0.50000,1.00000,0.50000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,frozen,RandomForest,core,1,0.50000,1.00000,0.50000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,frozen,LogReg,core,2,0.50000,1.00000,0.50000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,frozen,RandomForest,core,2,0.50000,1.00000,0.50000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,frozen,LogReg,core,3,0.50000,1.00000,0.50000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,frozen,RandomForest,core,3,0.50000,1.00000,0.50000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,frozen,LogReg,core,4,0.50000,1.00000,0.50000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1200.00000,0,frozen,RandomForest,core,4,0.50000,1.00000,0.50000,960,240,120,120,589.64778,1180.76065,0.00000,61.37217,0.00000,
qwen,itl_floor_pad,1600.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,frozen,LogReg,core,0,0.50000,1.00000,0.50000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,frozen,RandomForest,core,0,0.50000,1.00000,0.50000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,frozen,LogReg,core,1,0.50000,1.00000,0.50000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,frozen,RandomForest,core,1,0.50000,1.00000,0.50000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,frozen,LogReg,core,2,0.50000,1.00000,0.50000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,frozen,RandomForest,core,2,0.50000,1.00000,0.50000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,frozen,LogReg,core,3,0.50000,1.00000,0.50000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,frozen,RandomForest,core,3,0.50000,1.00000,0.50000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,frozen,LogReg,core,4,0.50000,1.00000,0.50000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,itl_floor_pad,1600.00000,0,frozen,RandomForest,core,4,0.50000,1.00000,0.50000,960,240,120,120,860.94015,1580.76065,133.03814,82.16289,0.09069,
qwen,low_to_high_median,0.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.72812
qwen,low_to_high_median,0.00000,0,frozen,LogReg,core,0,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.72812
qwen,low_to_high_median,0.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.72812
qwen,low_to_high_median,0.00000,0,frozen,RandomForest,core,0,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.72812
qwen,low_to_high_median,0.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.72777
qwen,low_to_high_median,0.00000,0,frozen,LogReg,core,1,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.72777
qwen,low_to_high_median,0.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.72777
qwen,low_to_high_median,0.00000,0,frozen,RandomForest,core,1,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.72777
qwen,low_to_high_median,0.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.70213
qwen,low_to_high_median,0.00000,0,frozen,LogReg,core,2,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.70213
qwen,low_to_high_median,0.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.70213
qwen,low_to_high_median,0.00000,0,frozen,RandomForest,core,2,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.70213
qwen,low_to_high_median,0.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.69438
qwen,low_to_high_median,0.00000,0,frozen,LogReg,core,3,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.69438
qwen,low_to_high_median,0.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.69438
qwen,low_to_high_median,0.00000,0,frozen,RandomForest,core,3,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.69438
qwen,low_to_high_median,0.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.71893
qwen,low_to_high_median,0.00000,0,frozen,LogReg,core,4,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.71893
qwen,low_to_high_median,0.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.71893
qwen,low_to_high_median,0.00000,0,frozen,RandomForest,core,4,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.71893
qwen,low_to_high_q25,0.25000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1442.57171
qwen,low_to_high_q25,0.25000,0,frozen,LogReg,core,0,0.50000,1.00000,0.50000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1442.57171
qwen,low_to_high_q25,0.25000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1442.57171
qwen,low_to_high_q25,0.25000,0,frozen,RandomForest,core,0,0.50000,1.00000,0.50000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1442.57171
qwen,low_to_high_q25,0.25000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1442.57137
qwen,low_to_high_q25,0.25000,0,frozen,LogReg,core,1,0.50000,1.00000,0.50000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1442.57137
qwen,low_to_high_q25,0.25000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1442.57137
qwen,low_to_high_q25,0.25000,0,frozen,RandomForest,core,1,0.50000,1.00000,0.50000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1442.57137
qwen,low_to_high_q25,0.25000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1442.47490
qwen,low_to_high_q25,0.25000,0,frozen,LogReg,core,2,0.50000,1.00000,0.50000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1442.47490
qwen,low_to_high_q25,0.25000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1442.47490
qwen,low_to_high_q25,0.25000,0,frozen,RandomForest,core,2,0.50000,1.00000,0.50000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1442.47490
qwen,low_to_high_q25,0.25000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1442.49364
qwen,low_to_high_q25,0.25000,0,frozen,LogReg,core,3,0.50000,1.00000,0.50000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1442.49364
qwen,low_to_high_q25,0.25000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1442.49364
qwen,low_to_high_q25,0.25000,0,frozen,RandomForest,core,3,0.50000,1.00000,0.50000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1442.49364
qwen,low_to_high_q25,0.25000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1441.62735
qwen,low_to_high_q25,0.25000,0,frozen,LogReg,core,4,0.50000,1.00000,0.50000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1441.62735
qwen,low_to_high_q25,0.25000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1441.62735
qwen,low_to_high_q25,0.25000,0,frozen,RandomForest,core,4,0.50000,1.00000,0.50000,960,240,120,120,721.24550,1442.49100,0.00000,74.97607,0.00000,1441.62735
qwen,low_to_high_q50,0.50000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.72812
qwen,low_to_high_q50,0.50000,0,frozen,LogReg,core,0,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.72812
qwen,low_to_high_q50,0.50000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.72812
qwen,low_to_high_q50,0.50000,0,frozen,RandomForest,core,0,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.72812
qwen,low_to_high_q50,0.50000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.72777
qwen,low_to_high_q50,0.50000,0,frozen,LogReg,core,1,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.72777
qwen,low_to_high_q50,0.50000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.72777
qwen,low_to_high_q50,0.50000,0,frozen,RandomForest,core,1,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.72777
qwen,low_to_high_q50,0.50000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.70213
qwen,low_to_high_q50,0.50000,0,frozen,LogReg,core,2,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.70213
qwen,low_to_high_q50,0.50000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.70213
qwen,low_to_high_q50,0.50000,0,frozen,RandomForest,core,2,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.70213
qwen,low_to_high_q50,0.50000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.69438
qwen,low_to_high_q50,0.50000,0,frozen,LogReg,core,3,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.69438
qwen,low_to_high_q50,0.50000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.69438
qwen,low_to_high_q50,0.50000,0,frozen,RandomForest,core,3,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.69438
qwen,low_to_high_q50,0.50000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.71893
qwen,low_to_high_q50,0.50000,0,frozen,LogReg,core,4,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.71893
qwen,low_to_high_q50,0.50000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.71893
qwen,low_to_high_q50,0.50000,0,frozen,RandomForest,core,4,0.50000,1.00000,0.50000,960,240,120,120,723.86126,1447.72251,0.00000,75.24799,0.00000,1447.71893
qwen,low_to_high_q75,0.75000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,728.42515,1456.85031,0.00000,75.72242,0.00000,1456.86292
qwen,low_to_high_q75,0.75000,0,frozen,LogReg,core,0,0.50000,1.00000,0.50000,960,240,120,120,728.42515,1456.85031,0.00000,75.72242,0.00000,1456.86292
qwen,low_to_high_q75,0.75000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,728.42515,1456.85031,0.00000,75.72242,0.00000,1456.86292
qwen,low_to_high_q75,0.75000,0,frozen,RandomForest,core,0,0.50000,1.00000,0.50000,960,240,120,120,728.42515,1456.85031,0.00000,75.72242,0.00000,1456.86292
